Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
126.602846,,Insert,281650483,0,A,1000,124900,G,
126.614254,,Insert,281650591,0,B,1000,124600,G,
126.614314,,Insert,281650595,0,B,400,124600,G,
126.614332,,Cancel,281650335,,,-2000,,,
126.614332,,Insert,281650599,0,B,2000,90800,G,
126.614533,,Cancel,281650339,,,-2000,,,
126.614764,,Insert,281650615,0,B,1000,123100,G,
126.63495,,Cancel,281644675,,,-680,,,
126.634951,,Insert,281650943,0,B,680,124600,G,
126.634986,,Insert,281650959,0,B,8000,124600,G,
126.634992,,Insert,281650963,0,A,1000,124700,G,
126.635017,,Cancel,281650483,,,-1000,,,
126.635025,,Insert,281650971,0,A,3000,124800,G,
126.635025,,Cancel,281636675,,,-3000,,,
126.635309,,Insert,281651011,0,B,2000,124300,G,
126.63544,,Cancel,281649223,,,-2000,,,
126.635538,,Insert,281651043,0,A,680,124700,G,
126.636491,,Cancel,281650943,,,-680,,,
126.637009,,Insert,281651107,0,B,1000,124100,G,
126.638967,,Cancel,281650963,,,-1000,,,
126.63897,,Cancel,281634687,,,-1000,,,
126.638974,,Cancel,281457071,,,-1000,,,
126.638975,,Cancel,281451647,,,-1000,,,
126.638977,,Cancel,281427159,,,-1000,,,
126.638981,,Cancel,281410295,,,-1000,,,
126.638984,,Cancel,281450403,,,-1000,,,
126.638992,,Cancel,281404631,,,-1000,,,
126.639697,,Cancel,281650959,,,-8000,,,
126.643024,,Cancel,281651043,,,-680,,,
126.643026,,Insert,281651223,0,B,680,124600,G,
126.643034,,Insert,281651227,0,B,8000,124600,G,
126.643061,,Insert,281651231,0,B,1000,124600,G,
126.643065,,Insert,281651235,0,A,1000,124900,G,
126.643093,,Cancel,281650595,,,-400,,,
126.643241,,Insert,281651251,0,A,2000,125700,G,
126.643387,,Insert,281651267,0,A,1000,124800,G,
126.643506,,Cancel,281644463,,,-2000,,,
126.643506,,Insert,281651275,0,A,2000,159200,G,
126.643657,,Insert,281651283,0,A,8000,124800,G,
126.643657,,Insert,281651287,0,A,8000,124800,G,
126.646729,,Insert,281651351,0,B,400,124500,G,
126.647146,,Cancel,281651275,,,-2000,,,
126.647146,,Insert,281651355,0,A,2000,159100,G,
126.64755,,Insert,281651367,0,A,1000,125300,G,
126.647558,,Insert,281651371,0,A,1000,124800,G,
126.64756,,Cancel,281644303,,,-1000,,,
126.647565,,Insert,281651375,0,A,1000,125100,G,
126.647759,,Insert,281651387,0,A,1000,124800,G,
126.647775,,Cancel,281651355,,,-2000,,,
126.647775,,Insert,281651391,0,A,2000,159200,G,
126.648315,,Insert,281651411,0,A,1000,124700,G,
126.648339,,Cancel,281651283,,,-8000,,,
126.648339,,Cancel,281651287,,,-8000,,,
126.648339,,Cancel,281651235,,,-1000,,,
126.64834,,Cancel,281651251,,,-2000,,,
126.648373,,Cancel,281651351,,,-400,,,
126.648395,,Cancel,281651367,,,-1000,,,
126.648401,,Cancel,281651391,,,-2000,,,
126.648401,,Insert,281651419,0,A,2000,159100,G,
126.667616,,Cancel,281651411,,,-1000,,,
126.667642,,Insert,281652079,0,B,2000,124200,G,
126.667646,,Insert,281652083,0,A,1000,124900,G,
126.667649,,Insert,281652087,0,B,1000,124600,G,
126.667679,,Insert,281652107,0,B,400,124600,G,
126.667694,,Cancel,281651419,,,-2000,,,
126.667694,,Insert,281652127,0,A,2000,159200,G,
126.66774,,Insert,281652143,0,A,1000,125300,G,
126.667773,,Insert,281652147,0,A,2000,125700,G,
126.675373,,Cancel,281647711,,,-1000,,,
126.676593,,Cancel,281648971,,,-1000,,,
126.676594,,Cancel,281649963,,,-1000,,,
126.676596,,Cancel,281650971,,,-3000,,,
126.676622,,Cancel,281652087,,,-1000,,,
126.676651,,Cancel,281651387,,,-1000,,,
126.682544,,Insert,281652611,0,A,1000,124900,G,
126.686941,,Insert,281652647,0,A,8000,124800,G,
126.686945,,Insert,281652651,0,A,8000,124800,G,
126.687291,,Cancel,281652143,,,-1000,,,
126.687338,,Cancel,281652127,,,-2000,,,
126.687338,,Insert,281652675,0,A,2000,159100,G,
126.687387,,Cancel,281652651,,,-8000,,,
126.687401,,Cancel,281651223,,,-680,,,
126.68741,,Insert,281652679,0,A,1000,124700,G,
126.687421,,Cancel,281652675,,,-2000,,,
126.687421,,Insert,281652683,0,A,2000,159200,G,
126.687433,,Cancel,281637459,,,-1000,,,
126.687433,,Cancel,281652647,,,-8000,,,
126.687436,,Cancel,281652611,,,-1000,,,
126.687436,,Cancel,281652083,,,-1000,,,
126.687442,,Insert,281652687,0,A,3000,124900,G,
126.687445,,Insert,281652691,0,A,690,124700,G,
126.687467,,Insert,281652695,0,A,1000,154100,G,
126.687489,,Cancel,281652683,,,-2000,,,
126.687489,,Insert,281652699,0,A,2000,159100,G,
126.687631,,Cancel,281652147,,,-2000,,,
126.693604,,Cancel,281652691,,,-690,,,
126.693689,,Cancel,281645363,,,-1000,,,
126.693689,,Insert,281652883,0,B,1000,124600,G,
126.693755,,Cancel,281652679,,,-1000,,,
126.693831,,Cancel,281652699,,,-2000,,,
126.693831,,Insert,281652895,0,A,2000,159200,G,
126.69415,,Insert,281652919,0,A,8000,124800,G,
126.694168,,Insert,281652927,0,A,2000,125700,G,
126.695389,,Cancel,281652895,,,-2000,,,
126.695389,,Insert,281652979,0,A,2000,159100,G,
126.695472,,Cancel,281652979,,,-2000,,,
126.695472,,Insert,281652983,0,A,2000,159200,G,
126.697133,,Cancel,281652107,,,-400,,,
126.697161,,Insert,281653011,0,A,3000,124900,G,
126.697189,,Insert,281653015,0,B,400,124500,G,
126.703823,,Cancel,281651371,,,-1000,,,
126.708339,,Cancel,279853583,,,-1000,,,
126.709326,,Insert,281653139,0,B,1000,118000,G,
126.710985,,Insert,281653211,0,A,3000,124800,G,
126.710986,,Cancel,281652687,,,-3000,,,
126.711158,,Cancel,281653015,,,-400,,,
126.711174,,Cancel,281652983,,,-2000,,,
126.711174,,Insert,281653223,0,A,2000,159100,G,
126.711252,,Cancel,281651231,,,-1000,,,
126.711286,,Cancel,281651227,,,-8000,,,
126.711314,,Insert,281653239,0,A,2000,124700,G,
126.711338,,Cancel,281652919,,,-8000,,,
126.711338,,Cancel,281653011,,,-3000,,,
126.711364,,Cancel,281652927,,,-2000,,,
126.714496,,Cancel,281651011,,,-2000,,,
126.716775,,Insert,281654103,0,A,690,124700,G,
126.717074,,Cancel,281653239,,,-2000,,,
126.717102,,Insert,281654219,0,A,1000,124900,G,
126.717296,,Insert,281654243,0,B,2000,124300,G,
126.722237,,Cancel,281654103,,,-690,,,
126.722239,,Insert,281655135,0,B,690,124600,G,
126.722273,,Insert,281655139,0,B,8000,124600,G,
126.722302,,Insert,281655147,0,B,400,124600,G,
126.722304,,Insert,281655151,0,A,2000,125700,G,
126.722314,,Cancel,281655147,,,-400,,,
126.722676,,Insert,281655159,0,B,1000,124600,G,
126.722854,,Cancel,281653223,,,-2000,,,
126.722854,,Insert,281655175,0,A,2000,159200,G,
126.726813,,Cancel,281653211,,,-3000,,,
126.732544,,Insert,281655471,0,A,2000,124900,G,
126.733638,,Insert,281655579,0,A,1000,125300,G,
126.733646,,Insert,281655587,0,A,1000,124800,G,
126.734542,,Cancel,281651267,,,-1000,,,
126.735433,,Cancel,281644427,,,-1000,,,
126.735536,,Insert,281655775,0,A,1000,124800,G,
126.735774,,Cancel,281650599,,,-2000,,,
126.735774,,Insert,281655819,0,B,2000,90900,G,
126.744,Dummy,Insert,116,1,B,20,124300,F,
126.744,Dummy,Trade,116,1,B,20,124300,,497
126.765717,,Cancel,281655587,,,-1000,,,
126.765772,,Cancel,281655819,,,-2000,,,
126.765772,,Insert,281656863,0,B,2000,90800,G,
126.765788,,Insert,281656867,0,B,400,124600,G,
126.775456,,Insert,281657035,0,A,1000,124800,G,
126.77612,,Insert,281657055,0,B,1000,124000,G,
126.776653,,Insert,281657099,0,A,1000,124800,G,
126.81406,,Insert,5033863,1,B,27,125500,G,
126.820176,,Insert,5033864,1,B,44,124800,G,
126.821569,,Cancel,7079401,,,-10000,,,
126.821569,,Cancel,7079402,,,-10000,,,
126.821569,,Insert,7079403,1,A,10000,125300,G,
126.821569,,Insert,7079404,1,B,10000,124100,G,
126.828033,,Insert,281657679,0,A,1000,126300,G,
126.828056,,Cancel,281652695,,,-1000,,,
126.847596,,Cancel,281655775,,,-1000,,,
126.847622,,Insert,281658091,0,A,1000,154200,G,
126.860234,,Cancel,281657055,,,-1000,,,
126.860245,,Cancel,281657099,,,-1000,,,
126.860318,,Cancel,281656863,,,-2000,,,
126.860318,,Insert,281658531,0,B,2000,90900,G,
126.860494,,Insert,281658551,0,A,1000,124800,G,
126.870544,,Cancel,281639991,,,-1000,,,
126.870544,,Insert,281658871,0,B,1000,124700,G,
126.870564,,Cancel,281647719,,,-1000,,,
126.870574,,Cancel,281658551,,,-1000,,,
126.870613,,Cancel,281639999,,,-2000,,,
126.870618,,Insert,281658899,0,B,400,124700,G,
126.870642,,Cancel,281656867,,,-400,,,
126.870642,,Cancel,281652883,,,-1000,,,
126.870642,,Insert,281658903,0,B,1000,124700,G,
126.870805,,Cancel,281639987,,,-2000,,,
126.870915,,Cancel,281644299,,,-1000,,,
126.87093,,Insert,281658959,0,A,2000,125000,G,
126.871065,,Cancel,281658959,,,-2000,,,
126.872,Dummy,Hedge,117,0,A,20,124700,,
126.872,Dummy,Insert,118,1,B,10,124300,F,
126.872,Dummy,Trade,118,1,B,10,124300,,249
126.872,Dummy,Hedge,119,0,A,10,124700,,
126.872248,,Cancel,281634819,,,-680,,,
126.872251,,Insert,281659407,0,B,690,124700,G,
126.872288,,Insert,281659423,0,B,8000,124700,G,
126.872671,,Insert,281659551,0,B,7000,123800,G,
126.872724,,Insert,281659563,0,B,1000,124400,G,
126.87416,,Cancel,281635583,,,-1000,,,
126.87489,,Insert,281660627,0,B,1000,124200,G,
126.878871,,Cancel,281657035,,,-1000,,,
126.878875,,Cancel,281659423,,,-8000,,,
126.87899,,Insert,281661123,0,B,2000,124300,G,
126.879002,,Cancel,281645171,,,-2000,,,
126.87904,,Cancel,281651375,,,-1000,,,
126.879145,,Cancel,281645179,,,-2000,,,
126.879165,,Cancel,281639983,,,-8000,,,
126.879212,,Insert,281661199,0,A,8000,125000,G,
126.879214,,Cancel,281633435,,,-1000,,,
126.87922,,Insert,281661203,0,B,1000,124700,G,
126.879222,,Insert,281661207,0,A,1000,124900,G,
126.879285,,Insert,281661223,0,A,2000,125800,G,
126.879301,,Cancel,281658899,,,-400,,,
126.879473,,Insert,281661287,0,A,1000,124900,G,
126.879482,,Insert,281661295,0,A,1000,125400,G,
126.879515,,Cancel,281633227,,,-1000,,,
126.879636,,Insert,281661331,0,B,8000,124700,G,
126.879714,,Cancel,281654219,,,-1000,,,
126.879718,,Cancel,281655471,,,-2000,,,
126.879747,,Cancel,281655175,,,-2000,,,
126.879747,,Insert,281661395,0,A,2000,159300,G,
126.879751,,Insert,281661403,0,A,1000,125000,G,
126.879777,,Insert,281661435,0,B,1000,124800,G,
126.879806,,Cancel,281633207,,,-1000,,,
126.87981,,Cancel,281633703,,,-1000,,,
126.87981,,Insert,281661451,0,B,3000,124500,G,
126.879831,,Cancel,281650059,,,-3000,,,
126.879841,,Cancel,281633331,,,-2000,,,
126.879857,,Insert,281661507,0,B,1000,80800,G,
126.879868,,Insert,281661523,0,B,400,124800,G,
126.879874,,Cancel,281658903,,,-1000,,,
126.879874,,Insert,281661539,0,B,1000,124800,G,
126.879888,,Cancel,281658531,,,-2000,,,
126.879888,,Insert,281661559,0,B,2000,91000,G,
126.879898,,Cancel,281633439,,,-1000,,,
126.879922,,Insert,281661595,0,B,1000,124800,G,
126.880149,,Cancel,281650615,,,-1000,,,
126.880549,,Cancel,281637979,,,-8000,,,
126.880551,,Cancel,281657679,,,-1000,,,
126.880833,,Insert,281662155,0,B,1000,124800,G,
126.881047,,Cancel,281629743,,,-670,,,
126.881047,,Insert,281662323,0,B,700,124800,G,
126.881129,,Cancel,281662323,,,-700,,,
126.881206,,Cancel,281661287,,,-1000,,,
126.881228,,Insert,281662543,0,A,700,124900,G,
126.881482,,Cancel,281662543,,,-700,,,
126.881483,,Insert,281662799,0,B,700,124800,G,
126.882505,,Cancel,281637115,,,-1000,,,
126.88291,,Cancel,281662799,,,-700,,,
126.882912,,Insert,281663763,0,A,690,124900,G,
126.883364,,Cancel,281612595,,,-1000,,,
126.883743,,Insert,281664067,0,A,1000,129800,G,
126.884294,,Cancel,281661435,,,-1000,,,
126.884621,,Cancel,281662155,,,-1000,,,
126.891143,,Cancel,281661595,,,-1000,,,
126.891146,,Insert,281665355,0,A,1000,124900,G,
126.89127,,Insert,281665419,0,A,8000,124900,G,
126.89132,,Insert,281665439,0,A,8000,124900,G,
126.89139,,Insert,281665483,0,A,1000,124900,G,
126.891448,,Cancel,281661523,,,-400,,,
126.891534,,Cancel,281661539,,,-1000,,,
126.891562,,Insert,281665519,0,B,1000,124100,G,
126.891564,,Insert,281665523,0,A,1000,125000,G,
126.891573,,Insert,281665531,0,A,2000,124800,G,
126.89158,,Insert,281665539,0,A,1000,124900,G,
126.891587,,Insert,281665543,0,B,1000,124700,G,
126.891597,,Cancel,281665419,,,-8000,,,
126.891598,,Cancel,281661403,,,-1000,,,
126.891598,,Cancel,281665523,,,-1000,,,
126.891604,,Insert,281665551,0,A,3000,125000,G,
126.891626,,Cancel,281661559,,,-2000,,,
126.891626,,Insert,281665563,0,B,2000,90900,G,
126.891626,,Cancel,281665531,,,-2000,,,
126.891631,,Cancel,281661223,,,-2000,,,
126.891633,,Insert,281665567,0,B,2000,123800,G,
126.891651,,Insert,281665579,0,A,2000,124800,G,
126.891656,,Insert,281665583,0,B,1000,124700,G,
126.891673,,Cancel,281661395,,,-2000,,,
126.891673,,Insert,281665591,0,A,2000,159200,G,
126.891701,,Cancel,281665579,,,-2000,,,
126.89173,,Insert,281665619,0,A,1000,124900,G,
126.891739,,Cancel,281665591,,,-2000,,,
126.891739,,Insert,281665623,0,A,2000,159300,G,
126.891742,,Insert,281665627,0,A,2000,125800,G,
126.891765,,Insert,281665639,0,A,2000,124800,G,
126.891793,,Cancel,281661295,,,-1000,,,
126.891824,,Insert,281665655,0,B,1000,124700,G,
126.891833,,Cancel,281665627,,,-2000,,,
126.891837,,Cancel,281665655,,,-1000,,,
126.89185,,Cancel,281665623,,,-2000,,,
126.89185,,Insert,281665663,0,A,2000,159200,G,
126.891897,,Cancel,281665639,,,-2000,,,
126.891946,,Insert,281665687,0,A,2000,125800,G,
126.892001,,Insert,281665707,0,A,1000,125400,G,
126.892029,,Insert,281665719,0,A,2000,124800,G,
126.892058,,Cancel,281665687,,,-2000,,,
126.892087,,Cancel,281659407,,,-690,,,
126.892091,,Insert,281665747,0,A,690,124800,G,
126.892096,,Cancel,281661331,,,-8000,,,
126.892108,,Cancel,281665707,,,-1000,,,
126.892177,,Insert,281665799,0,B,1000,124400,G,
126.892309,,Cancel,281665719,,,-2000,,,
126.892474,,Cancel,281665799,,,-1000,,,
126.892566,,Cancel,281661203,,,-1000,,,
126.892631,,Cancel,281604731,,,-1000,,,
126.893113,,Cancel,281665747,,,-690,,,
126.893116,,Insert,281666203,0,B,690,124700,G,
126.893148,,Insert,281666223,0,B,1000,124700,G,
126.893291,,Insert,281666275,0,A,2000,125800,G,
126.89338,,Cancel,281666203,,,-690,,,
126.893584,,Insert,281666387,0,A,1000,124800,G,
126.893716,,Cancel,281666275,,,-2000,,,
126.893865,,Insert,281666543,0,B,1000,103900,G,
126.894521,,Insert,281666623,0,A,690,124800,G,
126.901811,,Insert,281667391,0,B,400,124700,G,
126.914421,,Insert,281667991,0,B,690,124700,G,
126.914421,,Cancel,281666623,,,-690,,,
126.914446,,Cancel,281648467,,,-1000,,,
126.914724,,Cancel,281666387,,,-1000,,,
126.914727,,Cancel,281661207,,,-1000,,,
126.914755,,Insert,281668139,0,A,1000,168800,G,
126.914755,,Insert,281668143,0,A,1000,124900,G,
126.914755,,Insert,281668147,0,A,2000,125000,G,
126.914835,,Insert,281668155,0,A,2000,125800,G,
126.914986,,Insert,281668163,0,A,1000,124800,G,
126.915012,,Cancel,281668147,,,-2000,,,
126.915304,,Cancel,281668155,,,-2000,,,
126.925193,,Cancel,281668163,,,-1000,,,
126.925221,,Cancel,281668143,,,-1000,,,
126.925223,,Insert,281668459,0,A,2000,125800,G,
126.925232,,Insert,281668463,0,B,8000,124700,G,
126.925271,,Cancel,281665619,,,-1000,,,
126.925275,,Cancel,281665663,,,-2000,,,
126.925275,,Insert,281668467,0,A,2000,159300,G,
126.925299,,Insert,281668471,0,A,1000,125400,G,
126.925583,,Insert,281668499,0,A,8000,124900,G,
126.925619,,Cancel,281667391,,,-400,,,
126.925671,,Insert,281668507,0,B,400,124600,G,
126.92582,,Insert,281668523,0,A,2000,125000,G,
126.926151,,Cancel,281668467,,,-2000,,,
126.926151,,Insert,281668531,0,A,2000,159200,G,
126.93052,,Cancel,281668531,,,-2000,,,
126.93052,,Insert,281668595,0,A,2000,159300,G,
126.933363,,Cancel,281665439,,,-8000,,,
126.933661,,Cancel,281668507,,,-400,,,
126.933687,,Cancel,281665519,,,-1000,,,
126.935687,,Insert,281668923,0,A,8000,124900,G,
126.935887,,Insert,281668939,0,A,1000,124800,G,
126.935888,,Insert,281668943,0,B,1000,124100,G,
126.935904,,Insert,281668947,0,A,2000,124800,G,
126.93591,,Cancel,281668499,,,-8000,,,
126.935913,,Cancel,281668523,,,-2000,,,
126.935963,,Cancel,281668595,,,-2000,,,
126.935963,,Insert,281668959,0,A,2000,159200,G,
126.935971,,Cancel,281668947,,,-2000,,,
126.935988,,Cancel,281668459,,,-2000,,,
126.935993,,Cancel,281668471,,,-1000,,,
126.936025,,Cancel,281668463,,,-8000,,,
126.936285,,Cancel,281668939,,,-1000,,,
126.936319,,Insert,281668991,0,A,2000,125800,G,
126.936377,,Insert,281668995,0,B,8000,124700,G,
126.936411,,Cancel,281668959,,,-2000,,,
126.936411,,Insert,281668999,0,A,2000,159300,G,
126.936649,,Insert,281669019,0,A,1000,125400,G,
126.93943,,Cancel,281668923,,,-8000,,,
126.947998,,Insert,281669219,0,B,1000,123200,G,
126.953603,,Insert,281669279,0,A,8000,124900,G,
126.953605,,Insert,281669283,0,A,2000,125000,G,
126.953624,,Insert,281669287,0,A,8000,124900,G,
126.953644,,Insert,281669291,0,A,2000,124800,G,
126.953668,,Cancel,281669279,,,-8000,,,
126.953668,,Insert,281669295,0,B,400,124700,G,
126.95367,,Cancel,281669283,,,-2000,,,
126.953718,,Cancel,281668999,,,-2000,,,
126.953718,,Insert,281669303,0,A,2000,159200,G,
126.953718,,Cancel,281669291,,,-2000,,,
126.953733,,Cancel,281669019,,,-1000,,,
126.953762,,Cancel,281665483,,,-1000,,,
126.953796,,Cancel,281669303,,,-2000,,,
126.953796,,Insert,281669319,0,A,2000,159300,G,
126.953842,,Insert,281669323,0,A,1000,125400,G,
126.953854,,Insert,281669331,0,A,2000,124800,G,
126.953914,,Cancel,281669331,,,-2000,,,
126.953927,,Cancel,281669319,,,-2000,,,
126.953927,,Insert,281669339,0,A,2000,159200,G,
126.953986,,Cancel,281669339,,,-2000,,,
126.953986,,Insert,281669351,0,A,2000,159300,G,
126.954368,,Cancel,281669351,,,-2000,,,
126.954368,,Insert,281669359,0,A,2000,159200,G,
126.954559,,Cancel,281669359,,,-2000,,,
126.954559,,Insert,281669367,0,A,2000,159300,G,
126.960639,,Cancel,281669287,,,-8000,,,
126.960674,,Insert,281669595,0,A,1000,126400,G,
126.973452,,Cancel,281668943,,,-1000,,,
126.973474,,Cancel,281658091,,,-1000,,,
126.974205,,Cancel,281665563,,,-2000,,,
126.974205,,Insert,281669975,0,B,2000,91000,G,
126.974231,,Insert,281669999,0,A,1000,154300,G,
126.981532,,Insert,281670083,0,A,2000,125900,G,
126.981548,,Cancel,281665355,,,-1000,,,
126.981552,,Insert,281670095,0,B,1000,124800,G,
126.98159,,Insert,281670103,0,B,3000,124600,G,
126.98159,,Cancel,281661451,,,-3000,,,
126.981615,,Insert,281670111,0,B,400,124800,G,
126.981617,,Cancel,281665567,,,-2000,,,
126.981629,,Cancel,281669295,,,-400,,,
126.98176,,Cancel,281665539,,,-1000,,,
127.004759,,Insert,281673739,0,B,2000,124500,G,
127.01388,,Cancel,281673739,,,-2000,,,
127.013904,,Cancel,281647715,,,-1000,,,
127.02888,,Insert,281674519,0,A,1000,125000,G,
127.028904,,Insert,281674555,0,A,8000,124900,G,
127.02916,,Insert,281674583,0,A,1000,124900,G,
127.029212,,Cancel,281670111,,,-400,,,
127.029236,,Cancel,281670095,,,-1000,,,
127.029247,,Insert,281674595,0,A,1000,124900,G,
127.029251,,Cancel,281668995,,,-8000,,,
127.029251,,Cancel,281665543,,,-1000,,,
127.029277,,Insert,281674615,0,B,400,124700,G,
127.029282,,Insert,281674623,0,B,2000,123800,G,
127.029282,,Cancel,281669595,,,-1000,,,
127.02932,,Insert,281674635,0,A,1000,126300,G,
127.029369,,Cancel,281669975,,,-2000,,,
127.029369,,Insert,281674643,0,B,2000,90900,G,
127.029456,,Insert,281674655,0,B,1000,124100,G,
127.029475,,Insert,281674659,0,A,2000,124800,G,
127.029499,,Cancel,281674519,,,-1000,,,
127.029549,,Cancel,281669367,,,-2000,,,
127.029549,,Insert,281674671,0,A,2000,159200,G,
127.029555,,Cancel,281669323,,,-1000,,,
127.029568,,Cancel,281668991,,,-2000,,,
127.029574,,Cancel,281674615,,,-400,,,
127.02958,,Cancel,281674659,,,-2000,,,
127.029625,,Insert,281674687,0,B,400,124600,G,
127.029638,,Cancel,281674687,,,-400,,,
127.029659,,Cancel,281674671,,,-2000,,,
127.029659,,Insert,281674695,0,A,2000,159300,G,
127.029666,,Insert,281674699,0,A,1000,125400,G,
127.029698,,Insert,281674707,0,A,2000,125800,G,
127.030008,,Cancel,281674695,,,-2000,,,
127.030008,,Insert,281674751,0,A,2000,159200,G,
127.030514,,Cancel,281674751,,,-2000,,,
127.030514,,Insert,281674819,0,A,2000,159300,G,
127.037046,,Insert,281674983,0,A,1000,125200,G,
127.037072,,Insert,281674987,0,B,1000,95300,G,
127.037122,,Insert,281674991,0,A,1000,124900,G,
127.037139,,Cancel,281674699,,,-1000,,,
127.037258,,Cancel,281674819,,,-2000,,,
127.037258,,Insert,281675003,0,A,2000,159200,G,
127.037352,,Insert,281675011,0,A,1000,125400,G,
127.037362,,Cancel,281675003,,,-2000,,,
127.037362,,Insert,281675015,0,A,2000,159300,G,
127.037457,,Cancel,281674983,,,-1000,,,
127.045451,,Insert,281675247,0,B,10,105000,G,
127.059098,,Insert,281675415,0,A,1000,124900,G,
127.059127,,Insert,281675419,0,A,1000,125000,G,
127.059161,,Insert,281675423,0,B,400,124600,G,
127.059315,,Cancel,281674655,,,-1000,,,
127.059321,,Insert,281675427,0,B,1000,124700,G,
127.059387,,Cancel,281674991,,,-1000,,,
127.059412,,Insert,281675435,0,B,400,124700,G,
127.059424,,Cancel,281675423,,,-400,,,
127.059526,,Cancel,281674643,,,-2000,,,
127.059526,,Insert,281675439,0,B,2000,91000,G,
127.082546,,Insert,281675871,0,A,1000,125000,G,
127.083719,,Cancel,281675439,,,-2000,,,
127.083719,,Insert,281675935,0,B,2000,90900,G,
127.083907,,Insert,281675939,0,B,1000,124100,G,
127.083922,,Insert,281675943,0,A,2000,124800,G,
127.083948,,Cancel,281675871,,,-1000,,,
127.083948,,Cancel,281675419,,,-1000,,,
127.083996,,Cancel,281675015,,,-2000,,,
127.083996,,Insert,281675955,0,A,2000,159200,G,
127.084012,,Cancel,281675011,,,-1000,,,
127.084014,,Cancel,281674707,,,-2000,,,
127.117205,,Cancel,7079403,,,-10000,,,
127.117205,,Cancel,7079404,,,-10000,,,
127.117205,,Insert,7079405,1,A,10000,125400,G,
127.117205,,Insert,7079406,1,B,10000,124200,G,
127.118141,,Cancel,281675943,,,-2000,,,
127.118172,,Insert,281676767,0,A,2000,125000,G,
127.118221,,Cancel,281675955,,,-2000,,,
127.118221,,Insert,281676775,0,A,2000,159300,G,
127.118263,,Insert,281676787,0,A,2000,125800,G,
127.118269,,Cancel,281676775,,,-2000,,,
127.118269,,Insert,281676795,0,A,2000,159200,G,
127.118733,,Insert,281676903,0,A,1000,124900,G,
127.118762,,Cancel,281675427,,,-1000,,,
127.118816,,Cancel,281670103,,,-3000,,,
127.119085,,Cancel,281675435,,,-400,,,
127.119113,,Cancel,281666223,,,-1000,,,
127.119139,,Insert,281676999,0,B,400,124600,G,
127.123361,,Cancel,281667991,,,-690,,,
127.123463,,Insert,281677255,0,B,700,124700,G,
127.123492,,Insert,281677259,0,B,1000,124700,G,
127.126497,,Insert,281677367,0,A,3000,124900,G,
127.126497,,Cancel,281665551,,,-3000,,,
127.126507,,Insert,281677375,0,A,8000,124900,G,
127.126511,,Insert,281677379,0,A,8000,124900,G,
127.126518,,Insert,281677391,0,A,8000,124800,G,
127.126543,,Cancel,281677379,,,-8000,,,
127.126544,,Cancel,281676767,,,-2000,,,
127.126547,,Cancel,281661507,,,-1000,,,
127.126547,,Cancel,281677375,,,-8000,,,
127.126547,,Cancel,281677255,,,-700,,,
127.12655,,Insert,281677403,0,A,700,124800,G,
127.126593,,Cancel,281677403,,,-700,,,
127.126605,,Cancel,281676999,,,-400,,,
127.12662,,Cancel,281676787,,,-2000,,,
127.126628,,Insert,281677443,0,B,1000,80700,G,
127.126672,,Insert,281677451,0,A,700,124800,G,
127.12676,,Cancel,281677259,,,-1000,,,
127.126808,,Cancel,281658871,,,-1000,,,
127.126809,,Insert,281677511,0,A,1000,124800,G,
127.126889,,Cancel,281665583,,,-1000,,,
127.126932,,Insert,281677571,0,A,1000,124800,G,
127.126973,,Cancel,281669219,,,-1000,,,
127.126975,,Insert,281677595,0,B,2000,123700,G,
127.127009,,Insert,281677615,0,B,1000,124600,G,
127.127057,,Insert,281677639,0,B,1000,124600,G,
127.127062,,Insert,281677643,0,B,1000,124600,G,
127.12708,,Insert,281677655,0,B,1000,124300,G,
127.127128,,Insert,281677667,0,B,1000,124000,G,
127.127143,,Cancel,281677643,,,-1000,,,
127.127162,,Insert,281677679,0,A,1000,124800,G,
127.127172,,Cancel,281677615,,,-1000,,,
127.127176,,Cancel,281677679,,,-1000,,,
127.127185,,Cancel,281675935,,,-2000,,,
127.127185,,Insert,281677687,0,B,2000,90800,G,
127.127251,,Insert,281677715,0,B,1000,124600,G,
127.127266,,Insert,281677723,0,A,2000,124700,G,
127.127292,,Cancel,281677723,,,-2000,,,
127.12733,,Cancel,281655579,,,-1000,,,
127.12736,,Cancel,281676795,,,-2000,,,
127.12736,,Insert,281677787,0,A,2000,159100,G,
127.127363,,Cancel,281655151,,,-2000,,,
127.127492,,Insert,281677847,0,A,2000,125700,G,
127.127894,,Cancel,281677715,,,-1000,,,
127.129391,,Insert,281678187,0,A,1000,124700,G,
127.129621,,Cancel,281677847,,,-2000,,,
127.130315,,Cancel,281655139,,,-8000,,,
127.130378,,Cancel,281649883,,,-8000,,,
127.130406,,Cancel,281655135,,,-690,,,
127.130408,,Insert,281678243,0,A,700,124700,G,
127.130425,,Cancel,281661123,,,-2000,,,
127.130425,,Insert,281678255,0,B,2000,123300,G,
127.130444,,Insert,281678275,0,B,2000,124500,G,
127.130513,,Insert,281678351,0,A,2000,124900,G,
127.130527,,Cancel,281670083,,,-2000,,,
127.130693,,Insert,281678407,0,B,700,124600,G,
127.130696,,Cancel,281678243,,,-700,,,
127.130707,,Insert,281678415,0,A,1000,125000,G,
127.13084,,Cancel,281677655,,,-1000,,,
127.130841,,Insert,281678495,0,A,1000,125000,G,
127.131134,,Cancel,281678495,,,-1000,,,
